Score	normalized_score	Ensembl_Gene	gene
0.00164770715382129	1.19425031080763e-07	ENSMUSG00000012123	Crybg2
0.000594143219613181	4.30632180628529e-08	ENSMUSG00000084372	Gm13988
0.00127452337845778	9.2376848478494e-08	ENSMUSG00000084925	1810062O18Rik
0.00117188196347209	8.49374475228017e-08	ENSMUSG00000037720	Tmem33
0.00308124238369161	2.2332698294496e-07	ENSMUSG00000050628	Ubald2
0.00324340311799149	2.35080315865151e-07	ENSMUSG00000030946	Lhpp
0.0018147873177817	1.31534921923729e-07	ENSMUSG00000073409	H2-Q6
0.00233724163572691	1.69402162479301e-07	ENSMUSG00000074754	Smim26
0.00107033505126832	7.75773756083439e-08	ENSMUSG00000027610	Gss
0.00231677920980161	1.67919055577416e-07	ENSMUSG00000048910	NA
0.00100586317413091	7.29044846075896e-08	ENSMUSG00000020309	Chac2
0.000746868287851082	5.41326583932074e-08	ENSMUSG00000040282	Cdin1
0.000933063123157282	6.76279715269466e-08	ENSMUSG00000027394	Ttl
0.00139720887914134	1.01269035235293e-07	ENSMUSG00000032322	Pstpip1
0.00190048918548503	1.37746552546571e-07	ENSMUSG00000009630	Ppp2cb
0.0012137478625611	8.79718679829744e-08	ENSMUSG00000024309	Pfdn6
0.000571832092228581	4.14461181581924e-08	ENSMUSG00000096948	Gm4221
0.00138947877157288	1.00708760714132e-07	ENSMUSG00000019738	Polr2i
0.000963293404908207	6.98190479747921e-08	ENSMUSG00000073062	Zxdb
0.00166112440975047	1.20397507411066e-07	ENSMUSG00000019761	Krt10
0.000756109231984798	5.48024376302673e-08	ENSMUSG00000023961	Enpp4
0.00864885480579241	6.26864884090194e-07	ENSMUSG00000087111	Gm11399
0.00272697670870295	1.97649975262952e-07	ENSMUSG00000098573	Gm27232
0.00189121246645345	1.37074180361923e-07	ENSMUSG00000047712	Ust
0.00307338321948475	2.22757354460009e-07	ENSMUSG00000046364	Rpl27a
0.00168411120881433	1.2206357967778e-07	ENSMUSG00000095098	Ccdc85b
0.00138858044834178	1.00643650673464e-07	ENSMUSG00000055912	Tmem150a
0.00295061949394021	2.1385949800248e-07	ENSMUSG00000067847	Romo1
0.00305029129282464	2.21083662595104e-07	ENSMUSG00000074782	4833422C13Rik
0.00102608444321423	7.43701125762291e-08	ENSMUSG00000003934	Efnb3
0.000937508585188839	6.79501765013292e-08	ENSMUSG00000027534	Snx16
0.0010382228778214	7.52499005451477e-08	ENSMUSG00000024300	Myo1f
0.000632142424497743	4.58173823655681e-08	ENSMUSG00000086013	Gm15706
0.00800689673779719	5.80336068550931e-07	ENSMUSG00000042073	Abhd14b
0.00534451826650495	3.87368142821262e-07	ENSMUSG00000031990	Jam3
0.0020554361033566	1.4897703148196e-07	ENSMUSG00000019066	Rab3d
0.00247567108116858	1.79435462866462e-07	ENSMUSG00000020477	Mrps24
0.00222847526872003	1.61518827913316e-07	ENSMUSG00000059291	Rpl11
0.00111475654406816	8.07970242855809e-08	ENSMUSG00000024193	Phf1
0.00184206391232395	1.33511916527067e-07	ENSMUSG00000025732	Mcrip2
0.00145723708327453	1.05619850929516e-07	ENSMUSG00000054814	Usp46
0.00161251226760267	1.16874122461598e-07	ENSMUSG00000001985	Grik3
0.000621540407298647	4.50489531998729e-08	ENSMUSG00000088170	NA
0.000930235030327962	6.74229927033386e-08	ENSMUSG00000042345	Ubash3a
0.00132243786767368	9.58496678751671e-08	ENSMUSG00000010067	Rassf1
0.0017120935484175	1.24091726347575e-07	ENSMUSG00000000339	Rtca
0.000761319314702008	5.51800619483952e-08	ENSMUSG00000061769	Klra6
0.00126287057976011	9.15322591693924e-08	ENSMUSG00000092524	Olfr756-ps1
0.0022519548504186	1.63220616831094e-07	ENSMUSG00000038387	Rras
0.00155097052556508	1.124136062597e-07	ENSMUSG00000087253	Gm12043
0.000971573177385413	7.04191619471924e-08	ENSMUSG00000024800	Rpp30
0.00146462887545443	1.06155604512172e-07	ENSMUSG00000027806	Tsc22d2
0.00196183822864118	1.42193102025163e-07	ENSMUSG00000030357	Fkbp4
0.00113099468263596	8.19739568482974e-08	ENSMUSG00000007617	Homer1
0.00165013195497762	1.19600779515664e-07	ENSMUSG00000078867	Gm14418
0.00131841622629074	9.55581812198838e-08	ENSMUSG00000020284	Cfap410
0.00104400418789008	7.56689271501108e-08	ENSMUSG00000053110	Yap1
0.00120042076136037	8.70059260245247e-08	ENSMUSG00000039497	Dse
0.000926656740666713	6.71636399700451e-08	ENSMUSG00000047603	Zfp235
0.00147445356763526	1.06867693530134e-07	ENSMUSG00000073616	Cops9
0.00108475871210711	7.86227956879835e-08	ENSMUSG00000037999	Arap2
0.000647142314392662	4.6904567253219e-08	ENSMUSG00000045268	Zfp691
0.000437239752760869	3.1690929387611e-08	ENSMUSG00000097210	NA
0.000924964736435565	6.70410043078615e-08	ENSMUSG00000019867	Gje1
0.00051972302839372	3.76692779875132e-08	ENSMUSG00000020389	Cdkl3
0.000906715387109391	6.57183001456397e-08	ENSMUSG00000058126	Tpm3-rs7
0.00122711881012041	8.89409879046465e-08	ENSMUSG00000012889	Podnl1
0.00260581205310799	1.88868018635065e-07	ENSMUSG00000004473	Clec11a
0.000899001255694722	6.51591835685093e-08	ENSMUSG00000046567	4930430F08Rik
0.00121721702054062	8.82233109038647e-08	ENSMUSG00000075327	Zbtb2
0.00205016853357211	1.48595240528529e-07	ENSMUSG00000093979	Gm2237
0.00112679644905572	8.16696708745179e-08	ENSMUSG00000041161	Otud3
0.000600152729470654	4.34987844800068e-08	ENSMUSG00000099034	2810039B14Rik
0.000862471633200741	6.25115338987273e-08	ENSMUSG00000021504	B4galt7
0.0009730772591262	7.05281770766254e-08	ENSMUSG00000085444	Gm13936
0.000798417666672934	5.78689328602547e-08	ENSMUSG00000080180	Gm17235
0.00192664536017116	1.39642339651458e-07	ENSMUSG00000035936	Aldh5a1
0.000844803308634461	6.12309421348453e-08	ENSMUSG00000098789	Jmjd7
0.00172521509562637	1.25042769850429e-07	ENSMUSG00000032718	Mansc1
0.00081506960377349	5.90758573438784e-08	ENSMUSG00000062511	4930512M02Rik
0.00164422771732309	1.19172843177726e-07	ENSMUSG00000025353	Ormdl2
0.00258160730536104	1.87113670026892e-07	ENSMUSG00000027075	Slc43a1
0.000448362897507641	3.24971296301834e-08	ENSMUSG00000090509	Sfta2
0.00184779827306461	1.33927540267059e-07	ENSMUSG00000027843	Ptpn22
0.00141414219800926	1.02496354135628e-07	ENSMUSG00000020142	Slc1a4
0.000851648008308991	6.17270427128355e-08	ENSMUSG00000058690	Ccser2
0.00106367054567087	7.70943354113845e-08	ENSMUSG00000028849	Map7d1
0.00099835885594577	7.23605751935761e-08	ENSMUSG00000029136	Rbks
0.000957467049621834	6.93967565138678e-08	ENSMUSG00000021619	Atg10
0.00199041260503909	1.44264159240348e-07	ENSMUSG00000042677	Zc3h12a
0.00501742901532318	3.63660869415321e-07	ENSMUSG00000093577	Gm20632
0.00199749772614156	1.44777685449124e-07	ENSMUSG00000070342	Gm10287
0.000609831522899088	4.42002988257656e-08	ENSMUSG00000080709	Gm14324
0.00292616546411875	2.12087081548072e-07	ENSMUSG00000042828	Trim72
0.00250441925526672	1.81519116856325e-07	ENSMUSG00000035885	Cox8a
0.000811717008416015	5.88328628264126e-08	ENSMUSG00000022900	Ildr1
0.0017370860546163	1.25903171313786e-07	ENSMUSG00000084899	Gm15344
0.00159765381995975	1.15797189241121e-07	ENSMUSG00000073608	Gal3st2c
0.000752177536686656	5.45174702244442e-08	ENSMUSG00000082776	Gm7061
0.000901726186365968	6.53566852479502e-08	ENSMUSG00000083364	Llph-ps2
0.000875309109444542	6.34419880730987e-08	ENSMUSG00000079658	Eloc
0.000844343790270291	6.11976364622955e-08	ENSMUSG00000090286	NA
0.000854194130425506	6.19115844332468e-08	ENSMUSG00000055494	Gm14168
0.000855097023581235	6.19770256998793e-08	ENSMUSG00000040302	Rbm48
0.00124627518481812	9.03294328345381e-08	ENSMUSG00000085312	Gm12763
0.00411945810018144	2.985763644402e-07	ENSMUSG00000061477	Rps7
0.00120072084486461	8.70276759342325e-08	ENSMUSG00000034903	Cobll1
0.0011741037272097	8.50984799021312e-08	ENSMUSG00000050732	Vamp8
0.0021557369047287	1.56246785875821e-07	ENSMUSG00000040997	Abhd4
0.00115426332264616	8.3660456812797e-08	ENSMUSG00000085760	Gm14302
0.00124138179729007	8.99747624331426e-08	ENSMUSG00000028460	Sit1
0.000656766758593776	4.76021423928228e-08	ENSMUSG00000031666	Rbl2
0.000819210107477513	5.93759590836786e-08	ENSMUSG00000024131	Slc3a1
0.00138653496454648	1.00495394980538e-07	ENSMUSG00000018238	Gdf9
0.00145899982113565	1.05747613331568e-07	ENSMUSG00000031728	Zfp821
0.00106455215943514	7.71582343578413e-08	ENSMUSG00000002297	Dbf4
0.00216780854977177	1.57121732968889e-07	ENSMUSG00000063889	Crem
0.00241908718273986	1.7533428881205e-07	ENSMUSG00000014294	Ndufa2
0.000836956680171116	6.06622222346246e-08	ENSMUSG00000025558	Dock9
0.00243554820569106	1.76527375928902e-07	ENSMUSG00000054000	Tusc1
0.00232080806975558	1.68211065431295e-07	ENSMUSG00000020009	Ifngr1
0.00161222063243373	1.16852984883216e-07	ENSMUSG00000038812	Trmt112
0.00323557872523378	2.34513207598303e-07	ENSMUSG00000078974	Sec61g
0.00112532509796098	8.15630280467478e-08	ENSMUSG00000069072	Slc7a14
0.00100830213534899	7.30812593570331e-08	ENSMUSG00000055067	Smyd3
0.0012429935523056	9.00915816703343e-08	ENSMUSG00000046031	Calhm6
0.00222176493864797	1.61032466380225e-07	ENSMUSG00000061540	Orm2
0.000730233895772967	5.29270055644681e-08	ENSMUSG00000002289	Angptl4
0.00131121540114918	9.50362688373689e-08	ENSMUSG00000075225	Ccdc162
0.00131623035685579	9.5399750442545e-08	ENSMUSG00000015672	Mrpl32
0.000660744191637149	4.78904248486735e-08	ENSMUSG00000045750	NA
0.00174952399939251	1.2680466763735e-07	ENSMUSG00000041598	Cdc42ep4
0.00168191574091332	1.21904453208184e-07	ENSMUSG00000024074	Crim1
0.000995438386781349	7.21489009771218e-08	ENSMUSG00000019797	Mtres1
0.00120898843099072	8.76269066456998e-08	ENSMUSG00000025878	Uimc1
0.00282854242129272	2.05011409820448e-07	ENSMUSG00000026821	Ralgds
0.00212245051875087	1.53834204446682e-07	ENSMUSG00000028494	Plin2
0.00173683720732514	1.25885134980441e-07	ENSMUSG00000031897	Psmb10
0.00118678542949144	8.60176436537973e-08	ENSMUSG00000079480	Pin4
0.000813372552865352	5.8952855900946e-08	ENSMUSG00000079659	Tmem243
0.0013240893460082	9.59693662396317e-08	ENSMUSG00000024914	Drap1
0.000856705555998455	6.20936113646775e-08	ENSMUSG00000079733	NA
0.00191783489531485	1.39003761347746e-07	ENSMUSG00000081255	Gm5380
0.00123453569750036	8.94785603754702e-08	ENSMUSG00000071657	Bscl2
0.000980953826639643	7.10990669449622e-08	ENSMUSG00000020634	Ubxn2a
0.00126740837718592	9.18611565692481e-08	ENSMUSG00000020775	Mrpl38
0.00405858009413128	2.94163955507087e-07	ENSMUSG00000063254	NA
0.00113442160340571	8.22223384363057e-08	ENSMUSG00000055717	Slain1
0.00151894595629434	1.10092480705541e-07	ENSMUSG00000020022	Ndufa12
0.00130742921746614	9.47618480442225e-08	ENSMUSG00000004667	Polr2e
0.000670323991369151	4.8584764178383e-08	ENSMUSG00000038679	Trps1
0.00124342919019127	9.01231564971564e-08	ENSMUSG00000024962	Vegfb
0.00140160923318038	1.01587970803825e-07	ENSMUSG00000022708	Zbtb20
0.00175191295741249	1.2697781817877e-07	ENSMUSG00000090942	F830016B08Rik
0.00202565260093616	1.4681833738756e-07	ENSMUSG00000079478	Znrd2
0.00126595021475267	9.17554696493925e-08	ENSMUSG00000032311	Nrg4
0.00172761268985499	1.25216546340146e-07	ENSMUSG00000037336	Mfsd2b
0.00113105034260059	8.19779910560694e-08	ENSMUSG00000032497	Lrrfip2
0.000963237917358902	6.98150262636009e-08	ENSMUSG00000050107	Haspin
0.000599448513688607	4.34477432549545e-08	ENSMUSG00000038070	Cntln
0.00130824780910848	9.4821179177247e-08	ENSMUSG00000034173	Zbed5
0.00160371226647474	1.16236302563945e-07	ENSMUSG00000017764	Zswim1
0.00216651995035193	1.57028335895624e-07	ENSMUSG00000085223	Gm11210
0.000799489969259008	5.79466528418502e-08	ENSMUSG00000098685	Gm27224
0.00122443865487624	8.87467315268711e-08	ENSMUSG00000034471	Caskin2
0.000711281590048854	5.15533514567554e-08	ENSMUSG00000073429	NA
0.00208886395955363	1.51399866605322e-07	ENSMUSG00000033735	Spr
0.000925229140253772	6.70601681708902e-08	ENSMUSG00000076846	Trav13-2
0.00269993317396813	1.95689872723645e-07	ENSMUSG00000053646	Plxnb1
0.00208151902784933	1.50867509447658e-07	ENSMUSG00000002379	Ndufa11
0.0015321720597128	1.11051102392752e-07	ENSMUSG00000028228	Cpne3
0.00107277109132134	7.77539386331334e-08	ENSMUSG00000036568	Bicral
0.00138286173873992	1.00229161320571e-07	ENSMUSG00000073002	Vamp5
0.00106623372184507	7.72801132017883e-08	ENSMUSG00000027552	E2f5
0.00131396391511434	9.52354798227397e-08	ENSMUSG00000049811	Fam161a
0.00134514210185311	9.74952599734082e-08	ENSMUSG00000048174	Tmem81
0.00422488257203394	3.06217480034351e-07	ENSMUSG00000031146	Plp2
0.00627902036639552	4.55100410697653e-07	ENSMUSG00000095687	Rnaset2a
0.00149644711177061	1.08461775151889e-07	ENSMUSG00000037613	Tnfrsf23
0.00417990619447319	3.02957613573472e-07	ENSMUSG00000050914	Ankrd37
0.000679846719822671	4.92749670089636e-08	ENSMUSG00000031196	F8
0.00175901337381762	1.2749245298381e-07	ENSMUSG00000064247	Plcxd1
0.00193400672022368	1.4017588752799e-07	ENSMUSG00000034659	Tmem109
0.000872244603472989	6.32198741373479e-08	ENSMUSG00000041396	Mettl18
0.000750753143217785	5.44142308630706e-08	ENSMUSG00000054426	A930005H10Rik
0.00100711155343828	7.29949665462262e-08	ENSMUSG00000058392	Rrp1b
0.00300730462379956	2.17968009262851e-07	ENSMUSG00000001036	Epn2
0.0010352147307984	7.50318714791913e-08	ENSMUSG00000006412	Pfdn2
0.00121116087483629	8.7784364342704e-08	ENSMUSG00000035919	Bbs9
0.00177773219140889	1.28849183982669e-07	ENSMUSG00000031231	Cox7b
0.00105195467323263	7.62451745475563e-08	ENSMUSG00000054150	Syne3
0.000650895940707648	4.71766283038086e-08	ENSMUSG00000056832	Ttc26
0.00157636353180417	1.14254079278406e-07	ENSMUSG00000006575	Rundc3a
0.00461562666127332	3.34538425837016e-07	ENSMUSG00000038894	Irs2
0.00229964240837114	1.66676988357697e-07	ENSMUSG00000003309	Ap1m2
0.00439639282386491	3.18648461539821e-07	ENSMUSG00000035828	Pim3
0.00106324335795909	7.70633730491476e-08	ENSMUSG00000025006	Sorbs1
0.00056127320838797	4.06808152778118e-08	ENSMUSG00000045699	Gm21411
0.00353064965424951	2.55899808237263e-07	ENSMUSG00000091604	Gm17349
0.00108949224060236	7.89658795826891e-08	ENSMUSG00000055214	Pld5
0.00105103206323475	7.61783042135791e-08	ENSMUSG00000091415	Ak9
0.000599688446745701	4.34651334888527e-08	ENSMUSG00000025500	Lmntd2
0.00148328392600233	1.07507713706047e-07	ENSMUSG00000021124	Vti1b
0.00193686748527516	1.40383234418725e-07	ENSMUSG00000085337	Gm15964
0.00103028835754416	7.4674810288045e-08	ENSMUSG00000024878	Cbwd1
0.0010544986241186	7.642955889821e-08	ENSMUSG00000000915	Hip1r
0.000797714115773444	5.78179398255739e-08	ENSMUSG00000096678	Trav9-4
0.00204470851912765	1.48199501277644e-07	ENSMUSG00000048007	Timm8a1
0.00181333130560963	1.31429390853782e-07	ENSMUSG00000069114	Zbtb10
0.00136673461162986	9.90602748155295e-08	ENSMUSG00000045232	Rln3
0.00257535097780975	1.86660214380644e-07	ENSMUSG00000079427	Mthfsl
0.00120451066015096	8.73023599442604e-08	ENSMUSG00000050471	Fam118b
0.00102755919748213	7.44770020643714e-08	ENSMUSG00000031843	Mphosph6
0.00168424423720201	1.22073221512069e-07	ENSMUSG00000097414	B130046B21Rik
0.00139920324477852	1.01413585908423e-07	ENSMUSG00000073403	Gm10499
0.00125937385410177	9.12788181562493e-08	ENSMUSG00000022969	Il10rb
0.00184730692341585	1.33891927478136e-07	ENSMUSG00000048546	Tob2
0.00250590384312548	1.81626719078458e-07	ENSMUSG00000044854	1700056E22Rik
0.000965593630055951	6.99857671998225e-08	ENSMUSG00000056153	Socs6
0.00095274401722468	6.90544333713619e-08	ENSMUSG00000074876	NA
0.000909817775439167	6.59431597767027e-08	ENSMUSG00000032392	Parp16
0.00079102334505684	5.73329959452664e-08	ENSMUSG00000043411	Usp48
0.00301117429410802	2.18248481126913e-07	ENSMUSG00000078670	Fam174b
0.000441857785222448	3.20256421847103e-08	ENSMUSG00000084081	Gm12057
0.00161328716426928	1.16930286603557e-07	ENSMUSG00000019782	Rwdd1
0.000647548346035044	4.69339962336047e-08	ENSMUSG00000072647	Adam1a
0.00090286863143849	6.54394891236131e-08	ENSMUSG00000025157	Zdhhc16
0.001128973250492	8.18274444076248e-08	ENSMUSG00000029186	Pi4k2b
0.000980496940961168	7.10659520882198e-08	ENSMUSG00000037325	Bbs7
0.00115405082011746	8.36450547305545e-08	ENSMUSG00000039934	Gsap
0.000845149573200699	6.12560392259693e-08	ENSMUSG00000043592	Unc5cl
0.000782932003362968	5.67465393464498e-08	ENSMUSG00000025324	Atp10a
0.00197047110278655	1.42818808638585e-07	ENSMUSG00000021496	Pcbd2
0.000509758898241378	3.69470825716734e-08	ENSMUSG00000085039	Gm15927
0.000869592012299452	6.3027615590306e-08	ENSMUSG00000086199	Bcas3os1
0.00128882338800743	9.34133063714888e-08	ENSMUSG00000000326	Comt
0.00204916662508314	1.48522622677621e-07	ENSMUSG00000048696	Mex3d
0.00127263739714799	9.22401534498795e-08	ENSMUSG00000044024	Rell2
0.000993628861569749	7.20177474501522e-08	ENSMUSG00000054517	Trim65
0.00133149125147328	9.65058528283886e-08	ENSMUSG00000083705	Gm8624
0.000902555350377893	6.54167826612954e-08	ENSMUSG00000074355	Gm10676
0.000864856909615386	6.26844175991437e-08	ENSMUSG00000030145	Zfp248
0.00133753861235813	9.694416267001e-08	ENSMUSG00000040212	Emp3
0.00140835555490084	1.0207694099448e-07	ENSMUSG00000032997	Chpf
0.00304627673603713	2.20792689427928e-07	ENSMUSG00000070427	Il18bp
0.0033126078117494	2.40096239164268e-07	ENSMUSG00000036564	Ndrg4
0.00177109167696051	1.28367882652788e-07	ENSMUSG00000030189	Ybx3
0.000664447380718145	4.81588302325248e-08	ENSMUSG00000097882	0610038B21Rik
0.000911430744712469	6.60600670227201e-08	ENSMUSG00000037341	Slc9a7
0.00731577052370048	5.30243569159997e-07	ENSMUSG00000049191	Rtl5
0.00125567831672975	9.10109673646266e-08	ENSMUSG00000034345	Gtf2h5
0.00240422892183815	1.74257369126488e-07	ENSMUSG00000087590	Epb41l4aos
0.00159063433918617	1.15288420612175e-07	ENSMUSG00000026617	Bpnt1
0.00107261497045876	7.77426230672439e-08	ENSMUSG00000025731	Mettl26
0.000985206239075717	7.14072797764526e-08	ENSMUSG00000018008	Cyth4
0.00129091915942753	9.35652068875505e-08	ENSMUSG00000021458	Aopep
0.00238859383493992	1.73124145462051e-07	ENSMUSG00000060860	Ube2s
0.000881952557124339	6.39235020021989e-08	ENSMUSG00000033955	Tnks1bp1
0.00109894134674026	7.96507463028383e-08	ENSMUSG00000035048	Anapc13
0.00249142870116752	1.80577567671778e-07	ENSMUSG00000041308	Sntb2
0.0010957271867211	7.94177855128725e-08	ENSMUSG00000039163	Cmc1
0.00108934261868746	7.89550350574374e-08	ENSMUSG00000024095	Hnrnpll
0.00116026480465539	8.40954413753272e-08	ENSMUSG00000023707	Ogfod2
0.00166435810176984	1.2063188387112e-07	ENSMUSG00000030839	Sergef
0.00148518824645451	1.07645737946982e-07	ENSMUSG00000082922	Gm6939
0.000770181559751134	5.58223932558624e-08	ENSMUSG00000028101	Pias3
0.0016429233286607	1.19078301707668e-07	ENSMUSG00000031149	Praf2
0.000848462913083926	6.14961885253262e-08	ENSMUSG00000031107	Rbmx2
0.000999267324677974	7.24264205753406e-08	ENSMUSG00000051427	Ccdc157
0.00118696294808175	8.60305101168187e-08	ENSMUSG00000020910	Adprm
0.000918989128104505	6.6607895057223e-08	ENSMUSG00000096995	2810029C07Rik
0.000916018962648756	6.6392618877202e-08	ENSMUSG00000032177	Pde4a
0.00134189808230805	9.72601349792021e-08	ENSMUSG00000024925	Rnaseh2c
0.00100735210653917	7.30124017206037e-08	ENSMUSG00000031987	Egln1
0.00235858953593303	1.70949448136046e-07	ENSMUSG00000035595	Fam174c
0.00090051481438912	6.5268885583034e-08	ENSMUSG00000041769	Ppp2r2d
0.00108003330694666	7.82803005687223e-08	ENSMUSG00000086534	Gm16758
0.000930634632092646	6.74519556492459e-08	ENSMUSG00000092341	Malat1
0.00114096723476638	8.26967626851044e-08	ENSMUSG00000010057	Nprl2
0.00258347788763857	1.8724924894097e-07	ENSMUSG00000037408	Cnnm4
0.000729590050400036	5.28803399579645e-08	ENSMUSG00000097246	NA
0.0016550654446442	1.19958356500993e-07	ENSMUSG00000062352	Itgb1bp1
0.000757133302058463	5.48766617422964e-08	ENSMUSG00000036391	Sec24a
0.00223738442764382	1.62164559516114e-07	ENSMUSG00000006574	Slc4a1
0.000723415050355314	5.24327788907236e-08	ENSMUSG00000030231	Plekha5
0.00191090384961138	1.38501402450633e-07	ENSMUSG00000001687	Ubl3
0.001572549051183	1.13977607536639e-07	ENSMUSG00000036825	Ssx2ip
0.0012017807295832	8.71044958746973e-08	ENSMUSG00000030321	Efcab12
0.0017693101819441	1.28238760741038e-07	ENSMUSG00000070283	Ndufaf3
0.000513254862667422	3.7200468411062e-08	ENSMUSG00000085696	Hoxaas3
0.000886410523265277	6.42466132684843e-08	ENSMUSG00000028557	Rnf11
0.00194864213510054	1.41236655439628e-07	ENSMUSG00000031896	Ctrl
0.00110815417374471	8.03184876237379e-08	ENSMUSG00000021820	Camk2g
0.00141900127538809	1.02848537753721e-07	ENSMUSG00000074247	Dda1
0.0016783388354909	1.21645200803863e-07	ENSMUSG00000040511	Pvr
0.00105496659893891	7.64634774906796e-08	ENSMUSG00000007950	Abhd8
0.00102325182832532	7.41648059958918e-08	ENSMUSG00000036214	Polr1has
0.00147169672370201	1.06667878792637e-07	ENSMUSG00000056209	Npm3
0.000880936879555908	6.38498861749589e-08	ENSMUSG00000049491	Slc36a3
0.00228928109988496	1.65926005645065e-07	ENSMUSG00000037214	Thap1
0.000615813565319493	4.46338744161407e-08	ENSMUSG00000045414	Dipk2a
0.00153985002767202	1.11607597859826e-07	ENSMUSG00000040007	Bahd1
0.00226430689094965	1.64115886855813e-07	ENSMUSG00000041736	Tspo
0.00243074148233288	1.76178986905333e-07	ENSMUSG00000051335	Gfod1
0.00281068293316477	2.03716962612508e-07	ENSMUSG00000028988	Ctnnbip1
0.00217075173021702	1.5733505328818e-07	ENSMUSG00000030714	Sgf29
0.00142467318641961	1.03259635168487e-07	ENSMUSG00000010045	Tmem115
0.000836503562003535	6.06293804452805e-08	ENSMUSG00000095595	Fam177a
0.00191076347960217	1.38491228499107e-07	ENSMUSG00000020495	Smg8
0.000810708388024062	5.87597584999683e-08	ENSMUSG00000020175	Rab36
0.000572937902787709	4.1526266781743e-08	ENSMUSG00000083670	Gm6829
0.00580658560136995	4.20858563555117e-07	ENSMUSG00000025017	Pik3ap1
0.00165048114888574	1.19626088924095e-07	ENSMUSG00000024067	Dpy30
0.00088956271020514	6.44750822791288e-08	ENSMUSG00000036591	Arhgap21
0.00119325908540479	8.64868511563956e-08	ENSMUSG00000020392	Cdkn2aipnl
0.000824419387437894	5.97535252183731e-08	ENSMUSG00000086920	Gm12207
0.000697563985506667	5.05591060017879e-08	ENSMUSG00000028389	Zfp37
0.0014566337666296	1.05576122825948e-07	ENSMUSG00000032575	Manf
0.00147056321274108	1.06585722457134e-07	ENSMUSG00000036139	Hoxc9
0.00105631916972809	7.65615111783783e-08	ENSMUSG00000097148	Gm3839
0.00117135600885082	8.48993265819249e-08	ENSMUSG00000007891	Ctsd
0.00109855342443402	7.96226298785255e-08	ENSMUSG00000031155	Pim2
0.00317353658582198	2.30016422832643e-07	ENSMUSG00000021025	Nfkbia
0.000686169859867102	4.97332651929479e-08	ENSMUSG00000019945	Cabcoco1
0.00106087157700673	7.68914674934212e-08	ENSMUSG00000038618	Rassf7
0.00186980067471432	1.35522263877243e-07	ENSMUSG00000041881	Ndufa7
0.000746551155976797	5.41096728257445e-08	ENSMUSG00000087052	Gm8093
0.00174068820732687	1.26164253629548e-07	ENSMUSG00000051246	Msantd1
0.000623376307596374	4.51820183805446e-08	ENSMUSG00000021612	Slc6a18
0.00128968344243099	9.34756427071817e-08	ENSMUSG00000079057	Cyp4v3
0.00137164807178173	9.94164000711555e-08	ENSMUSG00000079511	Gm42688
0.00057440704803444	4.1632749730698e-08	ENSMUSG00000082319	Actr3-ps
0.00252845197141775	1.8326099669622e-07	ENSMUSG00000043445	Pgp
0.00078653996736724	5.70080428620164e-08	ENSMUSG00000027387	Zc3h8
0.00125337940384472	9.08443432517734e-08	ENSMUSG00000086796	4932702P03Rik
0.000846876030605503	6.13811720377983e-08	ENSMUSG00000091625	Lsm5
0.00186836590438216	1.35418272405752e-07	ENSMUSG00000082163	Gm14276
0.00185679499507537	1.34579618400766e-07	ENSMUSG00000034412	Tbc1d10a
0.0010385175193635	7.52712560240269e-08	ENSMUSG00000029557	Mrm2
0.00160335467879114	1.16210384778657e-07	ENSMUSG00000018932	Map2k3
0.0014537042490585	1.05363792785279e-07	ENSMUSG00000001707	Eef1e1
0.000840340877436433	6.09075072433452e-08	ENSMUSG00000045896	Paip2b
0.000750978594087036	5.44305714348797e-08	ENSMUSG00000010492	Uckl1os
0.00256534875844837	1.85935258277043e-07	ENSMUSG00000087486	Gm11723
0.00163408126173272	1.18437432900828e-07	ENSMUSG00000085029	Gm13569
0.000965117322019023	6.99512446197741e-08	ENSMUSG00000020482	Ccdc117
0.000611236567087761	4.43021357605103e-08	ENSMUSG00000093594	Gm20707
0.00143945756791525	1.04331200109824e-07	ENSMUSG00000022391	Rangap1
0.00436772991367442	3.16570987437444e-07	ENSMUSG00000031723	Txnl4b
0.00108993101236076	7.89976815511166e-08	ENSMUSG00000042275	Pelo
0.00111040349113045	8.04815170783829e-08	ENSMUSG00000025025	Mxi1
0.00137037317323603	9.93239960307336e-08	ENSMUSG00000075027	4631405J19Rik
0.0011349074232601	8.22575504283614e-08	ENSMUSG00000029534	St7
0.000775080907564563	5.6177495655908e-08	ENSMUSG00000038170	Pde4dip
0.0011716429119119	8.49201211793795e-08	ENSMUSG00000091191	Gm17334
0.0014953643490969	1.08383297028115e-07	ENSMUSG00000058833	Rex1bd
0.00214710500527923	1.55621149907895e-07	ENSMUSG00000058558	Rpl5
0.00128142888198205	9.28773560906031e-08	ENSMUSG00000006301	Tmbim1
0.00217961011087929	1.57977104506725e-07	ENSMUSG00000032330	Cox7a2
0.00121364258095701	8.79642372223681e-08	ENSMUSG00000047221	Fam185a
0.00158369592654886	1.14785527763199e-07	ENSMUSG00000040048	Ndufb10
0.000484870566469203	3.51431881183738e-08	ENSMUSG00000044788	Fads6
0.00155558467144812	1.12748037359435e-07	ENSMUSG00000038079	Tmem237
0.00055144880390375	3.99687471119627e-08	ENSMUSG00000037703	Lzts3
0.000764677763198363	5.54234806985839e-08	ENSMUSG00000035725	Prkx
0.00125946093520729	9.12851297533735e-08	ENSMUSG00000018449	Rpain
